"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://dirtworkslandscaping.co.uk/","text/html; charset=UTF-8","200","OK","Indexable","","Dirtworks Landscaping Ltd | Professional Landscaping & Building Services Ayrshire & Glasgow","91","840","Professional landscaping & building services in Ayrshire and Glasgow. Garden maintenance, landscaping & groundworks, patios, fencing & decking, pressure washing, and building services. Free quotes available.","207","1300","landscaping ayrshire, landscaping glasgow, garden maintenance ayrshire, garden maintenance glasgow, building services ayrshire, building services glasgow, pressure washing ayrshire, pressure washing glasgow, fencing ayrshire, fencing glasgow, decking ayrshire, decking glasgow, groundworks ayrshire, groundworks glasgow, landscaping contractors ayrshire, landscaping contractors glasgow, outdoor landscaping ayrshire, outdoor landscaping glasgow, professional landscaping ayrshire, professional landscaping glasgow, landscaping specialists ayrshire, landscaping specialists glasgow, garden landscaping ayrshire, garden landscaping glasgow, landscaping builders ayrshire, landscaping builders glasgow, outdoor living ayrshire, outdoor living glasgow, dirtworks landscaping","771","Professional Landscaping & Building Services","44","Ayrshire & Glasgow","18","ABOUT US","8","index, follow","","","https://dirtworkslandscaping.co.uk/","","","","","","81904","13713","13713","5.253","","535","134","3.993","66.158","Normal","6.799","0","0","","4","1","0","12.500","11","8","0","5","3","0","","","","","53d835a1a9e74a30fd0e069529b2d368","0.151","","","","","en","1.1","","","","","","https://dirtworkslandscaping.co.uk/","2025-11-11 11:10:10"
"https://dirtworkslandscaping.co.uk/Services/Dirt%20Works%20at%20Groundwork..webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","45754","45754","45754","17.527","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.105","","","","","","1.1","","","","","","https://dirtworkslandscaping.co.uk/Services/Dirt%20Works%20at%20Groundwork..webp","2025-11-11 11:10:12"
"https://dirtworkslandscaping.co.uk/Services/dirt%20landscaping%20fencing..webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","20660","20660","20660","7.914","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.103","","","","","","1.1","","","","","","https://dirtworkslandscaping.co.uk/Services/dirt%20landscaping%20fencing..webp","2025-11-11 11:10:12"
"https://dirtworkslandscaping.co.uk/Services/Dirtworks%20building..webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","20808","20808","20808","7.971","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.124","","","","","","1.1","","","","","","https://dirtworkslandscaping.co.uk/Services/Dirtworks%20building..webp","2025-11-11 11:10:12"
"https://dirtworkslandscaping.co.uk/gallery/gallery1.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","51552","51552","51552","19.749","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.096","","","","","","1.1","","","","","","https://dirtworkslandscaping.co.uk/gallery/gallery1.webp","2025-11-11 11:10:12"
"https://dirtworkslandscaping.co.uk/undelrine%20svg1.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.353","","","","","","1.1","","","","","","https://dirtworkslandscaping.co.uk/undelrine%20svg1.svg","2025-11-11 11:10:12"
"https://dirtworkslandscaping.co.uk/landscaping-groundworks","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","98","98","98","0.038","","0","","","","","0.000","1","0","","8","8","0","100.000","0","0","0","0","0","0","","","","","","0.518","","https://dirtworkslandscaping.co.uk/landscaping-groundworks/","HTTP Redirect","","","1.1","","","","","","https://dirtworkslandscaping.co.uk/landscaping-groundworks","2025-11-11 11:10:12"
"https://dirtworkslandscaping.co.uk/gallery/Gallery%205..webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","71464","71464","71464","27.377","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.087","","","","","","1.1","","","","","","https://dirtworkslandscaping.co.uk/gallery/Gallery%205..webp","2025-11-11 11:10:12"
"https://dirtworkslandscaping.co.uk/whatsapp.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","896","896","896","0.343","","0","","","","","0.000","1","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.193","","","","","","1.1","","","","","","https://dirtworkslandscaping.co.uk/whatsapp.svg","2025-11-11 11:10:12"
"https://dirtworkslandscaping.co.uk/glasgow","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","98","98","98","0.038","","0","","","","","0.000","1","0","","8","8","0","100.000","0","0","0","0","0","0","","","","","","0.665","","https://dirtworkslandscaping.co.uk/glasgow/","HTTP Redirect","","","1.1","","","","","","https://dirtworkslandscaping.co.uk/glasgow","2025-11-11 11:10:12"
"https://dirtworkslandscaping.co.uk/garden-maintenance","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","98","98","98","0.038","","0","","","","","0.000","1","0","","8","8","0","100.000","0","0","0","0","0","0","","","","","","0.397","","https://dirtworkslandscaping.co.uk/garden-maintenance/","HTTP Redirect","","","1.1","","","","","","https://dirtworkslandscaping.co.uk/garden-maintenance","2025-11-11 11:10:12"
"https://dirtworkslandscaping.co.uk/gallery/Gallery%206..webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","274474","274474","274474","105.146","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.087","","","","","","1.1","","","","","","https://dirtworkslandscaping.co.uk/gallery/Gallery%206..webp","2025-11-11 11:10:13"
"https://dirtworkslandscaping.co.uk/gallery/Gallery%203..webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","61204","61204","61204","23.446","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.104","","","","","","1.1","","","","","","https://dirtworkslandscaping.co.uk/gallery/Gallery%203..webp","2025-11-11 11:10:13"
"https://dirtworkslandscaping.co.uk/ayrshire","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","98","98","98","0.038","","0","","","","","0.000","1","0","","8","8","0","100.000","0","0","0","0","0","0","","","","","","0.342","","https://dirtworkslandscaping.co.uk/ayrshire/","HTTP Redirect","","","1.1","","","","","","https://dirtworkslandscaping.co.uk/ayrshire","2025-11-11 11:10:12"
"https://dirtworkslandscaping.co.uk/gallery/Gallery%204..webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","45542","45542","45542","17.446","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.102","","","","","","1.1","","","","","","https://dirtworkslandscaping.co.uk/gallery/Gallery%204..webp","2025-11-11 11:10:13"
